"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.524859498E3,5.181516044E1,4.694207957E0,3.214346286E0,2.226747990E0,3.215953590E2,4.800724964E1,4.800724964E1
1.525859613E3,5.181516439E1,4.694189669E0,2.647192227E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.526859727E3,5.181516909E1,4.694167188E0,2.976845683E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.527859828E3,5.181516914E1,4.694145271E0,3.231649107E0,3.053904176E-1,3.100496072E2,3.200483309E1,3.200483309E1
1.528859927E3,5.181517384E1,4.694131731E0,2.596826715E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.529860021E3,5.181518601E1,4.694120070E0,2.912075416E0,1.203834653E0,3.091102103E2,4.800724964E1,4.800724964E1
1.530860109E3,5.181519544E1,4.694106974E0,2.507836570E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.531860193E3,5.181520549E1,4.694093458E0,2.836910203E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.532860260E3,5.181521304E1,4.694083280E0,3.094857793E0,1.111001968E0,3.063022649E2,3.200483309E1,3.200483309E1
1.533860260E3,5.181521898E1,4.694070230E0,2.452372513E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.534860260E3,5.181522225E1,4.694067415E0,2.783782647E0,1.417148858E-1,3.095821764E2,4.800724964E1,4.800724964E1
1.535860260E3,5.181522545E1,4.694081472E0,2.391505782E0,9.470534325E-1,3.071940417E2,4.800724964E1,4.800724964E1
1.536860261E3,5.181523837E1,4.694066173E0,2.383894688E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.537860262E3,5.181524286E1,4.694051234E0,2.732559736E0,8.002320677E-2,3.090496948E2,3.200483309E1,3.200483309E1
1.538860265E3,5.181525224E1,4.694043263E0,2.364829689E0,1.042742372E0,3.007547306E2,3.200483309E1,3.200483309E1
1.539860269E3,5.181525681E1,4.694042735E0,2.318258253E0,1.042742372E0,2.977728886E2,3.200483309E1,3.200483309E1
1.540860272E3,5.181525389E1,4.694020638E0,2.315681645E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.541860276E3,5.181525673E1,4.693993395E0,2.678793012E0,1.237542272E0,2.844954653E2,3.200483309E1,3.200483309E1
1.542860280E3,5.181525991E1,4.693957681E0,2.255350691E0,2.109924793E0,2.678050511E2,3.200483309E1,3.200483309E1
1.543860309E3,5.181525305E1,4.693928652E0,2.146940861E0,1.345155716E0,2.301009042E2,3.200483309E1,3.200483309E1
1.544860291E3,5.181523201E1,4.693885489E0,2.070933786E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.545860295E3,5.181521822E1,4.693851825E0,2.454253786E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.546860301E3,5.181520151E1,4.693801810E0,2.742319813E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.547860308E3,5.181518294E1,4.693766636E0,2.952615199E0,2.676895857E0,2.392675372E2,3.200483309E1,3.200483309E1
1.548860315E3,5.181516961E1,4.693734065E0,1.965777343E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.549860321E3,5.181515730E1,4.693700577E0,2.319600864E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.550860329E3,5.181514500E1,4.693667088E0,2.598471108E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.551860337E3,5.181513269E1,4.693633599E0,2.818216446E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.552860344E3,5.181512038E1,4.693600110E0,2.991332030E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.558860394E3,5.181539110E1,4.692514670E0,3.945962478E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.559860403E3,5.181541554E1,4.692399133E0,3.947553759E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.560860414E3,5.181557785E1,4.692370174E0,3.903381981E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.561860422E3,5.181552672E1,4.692287084E0,3.897063980E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.562860432E3,5.181550460E1,4.692196684E0,3.930878286E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.563860442E3,5.181550841E1,4.692219607E0,3.960485692E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.564860451E3,5.181550169E1,4.692118866E0,3.984171616E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.565860461E3,5.181546558E1,4.692044883E0,3.956028866E0,-1.000000000E0,-1.000000000E0,5.292122852E1,5.292122852E1
1.566860471E3,5.181546397E1,4.691939909E0,3.933514667E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.567860481E3,5.181547876E1,4.691845898E0,3.820453798E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.568860490E3,5.181547565E1,4.691744017E0,3.730005103E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.569860501E3,5.181547253E1,4.691642136E0,3.657646147E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.570860511E3,5.181546469E1,4.691645359E0,3.618262938E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.571860521E3,5.181546767E1,4.691553576E0,3.586756370E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.572860533E3,5.181544410E1,4.691593013E0,3.362212838E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.573860543E3,5.181543672E1,4.691513796E0,3.470487231E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.574860554E3,5.181543124E1,4.691435223E0,3.557106745E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.575860564E3,5.181542577E1,4.691356651E0,3.626402356E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.576860574E3,5.181542030E1,4.691278079E0,3.681838845E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.577860586E3,5.181544253E1,4.691244122E0,3.656797764E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.578860595E3,5.181544602E1,4.691172977E0,3.636764899E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.579860606E3,5.181543405E1,4.691086968E0,3.628154142E0,-1.000000000E0,-1.000000000E0,5.191937132E1,5.191937132E1
1.580860617E3,5.181545069E1,4.691011573E0,3.636230061E0,-1.000000000E0,-1.000000000E0,5.390443395E1,5.390443395E1
1.581860628E3,5.181545577E1,4.690965570E0,3.617883565E0,-1.000000000E0,-1.000000000E0,5.536408811E1,5.536408811E1
1.582860639E3,5.181546839E1,4.690911366E0,3.567384832E0,-1.000000000E0,-1.000000000E0,4.988330016E1,4.988330016E1
1.583860651E3,5.181546616E1,4.690837184E0,3.454317306E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.584860660E3,5.181548445E1,4.690780136E0,3.586504264E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.585860672E3,5.181551057E1,4.690692733E0,3.660575357E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.586860683E3,5.181551582E1,4.690620085E0,3.719832231E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.587860694E3,5.181552106E1,4.690547437E0,3.767237731E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.588860705E3,5.181552631E1,4.690474789E0,3.805162130E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.589860716E3,5.181552670E1,4.690469422E0,3.805162430E0,1.027656491E-1,-1.000000000E0,2.000000000E2,2.000000000E2
1.590860727E3,5.181552894E1,4.690438429E0,3.849172354E0,2.595467115E-1,-1.000000000E0,2.000000000E2,2.000000000E2
1.610860950E3,5.181536965E1,4.694207998E0,4.500554890E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.611860962E3,5.181536958E1,4.694205130E0,4.507005911E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.612860974E3,5.181536960E1,4.694181453E0,4.609394648E0,1.231326699E0,2.423413136E2,4.800724964E1,4.800724964E1
1.613860986E3,5.181536443E1,4.694177599E0,2.770056837E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.614860996E3,5.181536881E1,4.694153637E0,3.154407446E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.615861007E3,5.181535675E1,4.694104269E0,3.464482753E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.616861019E3,5.181535686E1,4.694103228E0,3.710712066E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.617861031E3,5.181535076E1,4.694106207E0,3.907101164E0,3.060349226E-1,2.696949918E2,4.800724964E1,4.800724964E1
1.618861042E3,5.181534155E1,4.694101285E0,2.634612704E0,3.060349226E-1,2.426365963E2,3.200483309E1,3.200483309E1
1.619861053E3,5.181534176E1,4.694097750E0,2.496717420E0,3.060349226E-1,2.425947136E2,3.200483309E1,3.200483309E1
1.620861064E3,5.181531674E1,4.694097619E0,2.478021809E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.621861076E3,5.181531526E1,4.694093011E0,2.901281122E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.622861087E3,5.181531377E1,4.694088369E0,3.235950413E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.623861098E3,5.181531227E1,4.694083728E0,3.500535319E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.624861110E3,5.181531078E1,4.694079087E0,3.709682822E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.625861122E3,5.181530929E1,4.694074446E0,3.874984487E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.634861223E3,5.181525161E1,4.693990254E0,4.458443559E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.635861235E3,5.181524941E1,4.693983541E0,4.460134759E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.636861247E3,5.181526329E1,4.693986355E0,4.469688599E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.637861259E3,5.181527414E1,4.694012189E0,4.478675946E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.638861269E3,5.181528066E1,4.694027564E0,4.483304607E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.639861280E3,5.181528636E1,4.694035889E0,4.483804462E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.640861292E3,5.181529902E1,4.694033533E0,4.475124311E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.641861303E3,5.181530872E1,4.694054436E0,4.471181568E0,4.194314480E-1,2.392919346E2,4.800724964E1,4.800724964E1
1.642861314E3,5.181530822E1,4.694032697E0,2.588403927E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.643861326E3,5.181528309E1,4.694007639E0,2.962796900E0,9.583507776E-1,2.301563927E2,4.800724964E1,4.800724964E1
1.644861338E3,5.181527404E1,4.693999498E0,2.335582516E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.645861349E3,5.181525108E1,4.694002691E0,2.754198157E0,6.543167830E-1,2.280447714E2,4.800724964E1,4.800724964E1
1.646861360E3,5.181524461E1,4.694002459E0,2.275934037E0,1.595017165E-1,2.288330162E2,4.800724964E1,4.800724964E1
1.647861371E3,5.181524697E1,4.694019051E0,2.221793919E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.648861384E3,5.181525535E1,4.694026722E0,2.660481523E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.649861395E3,5.181525174E1,4.694020836E0,3.012684092E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.650861406E3,5.181525425E1,4.694041268E0,3.298996489E0,4.559718668E-1,2.310865825E2,4.800724964E1,4.800724964E1
1.651861417E3,5.181526238E1,4.694062822E0,2.409124045E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.652861428E3,5.181525609E1,4.694062952E0,2.823293215E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.653861440E3,5.181526035E1,4.694056060E0,3.157188463E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.654861451E3,5.181525520E1,4.694051734E0,3.427468049E0,4.361079931E-1,2.384701809E2,3.200483309E1,3.200483309E1
1.655861463E3,5.181524672E1,4.694031909E0,2.443143915E0,4.397703111E-1,2.427112093E2,3.200483309E1,3.200483309E1
1.656861474E3,5.181524461E1,4.694030895E0,2.299547393E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.657861486E3,5.181523911E1,4.694026386E0,2.745359688E0,4.397703111E-1,2.398158375E2,4.800724964E1,4.800724964E1
1.658861497E3,5.181523364E1,4.694018197E0,2.312795094E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.659861509E3,5.181522903E1,4.694013398E0,2.759734222E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.660861520E3,5.181522731E1,4.694008082E0,3.118418074E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.661861531E3,5.181521839E1,4.694006050E0,3.407026385E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.662861542E3,5.181521662E1,4.693995752E0,3.637188694E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.663861555E3,5.181521793E1,4.693984582E0,3.823002237E0,7.456405163E-1,2.243597204E2,4.800724964E1,4.800724964E1
1.664861565E3,5.181520247E1,4.693957567E0,2.313638343E0,1.049946189E0,2.320693101E2,3.200483309E1,3.200483309E1
1.665861577E3,5.181518926E1,4.693935094E0,2.086384739E0,1.049946189E0,2.319346734E2,3.200483309E1,3.200483309E1
1.666861588E3,5.181518235E1,4.693917622E0,1.996203324E0,1.132357478E0,2.328152487E2,3.200483309E1,3.200483309E1
1.667861600E3,5.181517471E1,4.693907677E0,1.937097826E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.668861611E3,5.181519408E1,4.693940640E0,2.468449189E0,1.095069885E0,2.320960571E2,3.200483309E1,3.200483309E1
1.669861622E3,5.181520590E1,4.693969073E0,2.053302820E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.670861633E3,5.181521080E1,4.693987196E0,2.557344048E0,1.095069885E0,2.319577321E2,3.200483309E1,3.200483309E1
1.671861646E3,5.181521209E1,4.693982283E0,2.185692367E0,8.067302108E-1,2.342155741E2,3.200483309E1,3.200483309E1
1.672861656E3,5.181521176E1,4.693976725E0,2.138996559E0,1.403590739E-1,2.341548127E2,3.200483309E1,3.200483309E1
1.673861668E3,5.181521101E1,4.693975073E0,2.121761366E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.674861679E3,5.181521313E1,4.693980546E0,2.593044602E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.675861690E3,5.181521954E1,4.693990546E0,2.964374490E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.676861701E3,5.181522406E1,4.693989856E0,3.256178068E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.677861714E3,5.181522360E1,4.693988546E0,3.482402513E0,6.108390540E-2,2.335165999E2,3.200483309E1,3.200483309E1
1.678861724E3,5.181521984E1,4.693991570E0,2.293730135E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.679861737E3,5.181521763E1,4.693989470E0,2.705221891E0,1.235215366E-2,2.340020624E2,4.800724964E1,4.800724964E1
1.680861748E3,5.181521730E1,4.693991443E0,2.212159991E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.681861759E3,5.181521728E1,4.693991381E0,2.623110772E0,4.106284585E-3,2.342019957E2,4.800724964E1,4.800724964E1
1.682861771E3,5.181521726E1,4.693991352E0,2.207756329E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.683861782E3,5.181521899E1,4.693993891E0,2.606953500E0,2.486577630E-1,2.347119103E2,4.800724964E1,4.800724964E1
1.684861793E3,5.181521854E1,4.693998991E0,2.213209617E0,1.405931711E-1,2.352055691E2,4.800724964E1,4.800724964E1
1.685861805E3,5.181521890E1,4.694001901E0,2.184440469E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.686861816E3,5.181521899E1,4.693999612E0,2.582533519E0,8.877004683E-2,2.388071551E2,3.200483309E1,3.200483309E1
1.687861827E3,5.181522279E1,4.694002880E0,2.223123805E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.688861839E3,5.181522137E1,4.694011323E0,2.607796400E0,3.321447968E-1,2.404217845E2,4.800724964E1,4.800724964E1
1.689861851E3,5.181522403E1,4.694009134E0,2.252985451E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.690861862E3,5.181522703E1,4.693991956E0,2.628210613E0,2.348203659E-1,2.462147138E2,4.800724964E1,4.800724964E1
1.691861873E3,5.181523563E1,4.693981611E0,2.218895585E0,2.265809327E-1,2.513329298E2,3.200483309E1,3.200483309E1
1.692861885E3,5.181523493E1,4.693978514E0,2.164842287E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.693861896E3,5.181523778E1,4.693974518E0,2.570645879E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.694861907E3,5.181523716E1,4.693971565E0,2.899667783E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.695861918E3,5.181523657E1,4.693968597E0,3.166388530E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.696861930E3,5.181523597E1,4.693965630E0,3.382567706E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.697861941E3,5.181523538E1,4.693962662E0,3.557753110E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.698861953E3,5.181523478E1,4.693959695E0,3.699695084E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.700861975E3,5.181523822E1,4.693922463E0,3.914590091E0,2.894920409E-1,2.535604730E2,3.200483309E1,3.200483309E1
1.701861987E3,5.181524147E1,4.693869149E0,2.215539667E0,2.241635621E-1,2.563371635E2,3.200483309E1,3.200483309E1
1.702861998E3,5.181525159E1,4.693834976E0,1.981642697E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.703862010E3,5.181526266E1,4.693806080E0,2.486935278E0,2.894920409E-1,2.927986530E2,3.200483309E1,3.200483309E1
1.704862022E3,5.181526556E1,4.693797780E0,2.041205659E0,6.386968493E-1,2.862191318E2,3.200483309E1,3.200483309E1
1.705862032E3,5.181527696E1,4.693819876E0,2.001068427E0,6.386968493E-1,2.784945430E2,3.200483309E1,3.200483309E1
1.706862043E3,5.181527489E1,4.693853829E0,2.014498933E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.707862055E3,5.181528669E1,4.693850140E0,2.510961994E0,6.386968493E-1,2.644190258E2,3.200483309E1,3.200483309E1
1.708862067E3,5.181529904E1,4.693848762E0,2.083104180E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.709862079E3,5.181529803E1,4.693840232E0,2.553596254E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.710862090E3,5.181529165E1,4.693845840E0,2.925439833E0,7.536252141E-1,2.600666926E2,4.800724964E1,4.800724964E1
1.711862101E3,5.181528871E1,4.693860740E0,2.133670616E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.712862112E3,5.181529475E1,4.693849531E0,2.581141658E0,1.017934561E0,2.559558477E2,3.200483309E1,3.200483309E1
1.713862125E3,5.181529524E1,4.693837860E0,2.104929656E0,7.536252141E-1,2.517830392E2,3.200483309E1,3.200483309E1
1.714862136E3,5.181530291E1,4.693808010E0,2.058204529E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.715862147E3,5.181530720E1,4.693797887E0,2.506844499E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.716862158E3,5.181531358E1,4.693774449E0,2.862655803E0,5.493037701E-1,2.570514647E2,3.200483309E1,3.200483309E1
1.717862169E3,5.181531969E1,4.693763817E0,2.167663972E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.718862182E3,5.181532186E1,4.693741280E0,2.589783427E0,1.647109509E0,2.432818033E2,3.200483309E1,3.200483309E1
1.719862192E3,5.181531668E1,4.693725756E0,2.155572200E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.720862203E3,5.181531081E1,4.693712590E0,2.579578722E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.721862215E3,5.181530398E1,4.693724014E0,2.912240730E0,1.180338860E0,2.421624719E2,4.800724964E1,4.800724964E1
1.722862226E3,5.181530228E1,4.693732244E0,2.154992841E0,1.889894903E-1,2.435794083E2,4.800724964E1,4.800724964E1
1.723862237E3,5.181530537E1,4.693741293E0,2.076150682E0,4.430489838E-1,2.428359012E2,4.800724964E1,4.800724964E1
1.724862249E3,5.181530700E1,4.693747766E0,2.073934725E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.725862261E3,5.181530592E1,4.693744549E0,2.520690970E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.726862273E3,5.181530732E1,4.693753588E0,2.883958566E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.727862284E3,5.181530136E1,4.693784562E0,3.174058085E0,5.434496403E-1,2.365648040E2,4.800724964E1,4.800724964E1
1.728862295E3,5.181529689E1,4.693781071E0,2.176361192E0,5.434496403E-1,2.277641053E2,4.800724964E1,4.800724964E1
1.729862307E3,5.181529563E1,4.693788296E0,2.068379222E0,4.688960612E-1,2.325090923E2,4.800724964E1,4.800724964E1
1.730862318E3,5.181529252E1,4.693784380E0,2.055260163E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.731862329E3,5.181529035E1,4.693776868E0,2.511808173E0,5.019941330E-1,2.276808999E2,3.200483309E1,3.200483309E1
1.732862340E3,5.181529060E1,4.693772577E0,2.089914490E0,6.781010032E-1,2.272530978E2,3.200483309E1,3.200483309E1
1.733862351E3,5.181528671E1,4.693782243E0,2.048178308E0,1.116588116E-1,2.053014572E2,3.200483309E1,3.200483309E1
1.734862363E3,5.181527100E1,4.693795975E0,2.036860143E0,3.951769471E-1,1.909244418E2,3.200483309E1,3.200483309E1
1.735862375E3,5.181526682E1,4.693802899E0,2.008966318E0,4.800809324E-1,1.859287731E2,3.200483309E1,3.200483309E1
1.736862386E3,5.181525478E1,4.693820702E0,1.999777400E0,4.800809324E-1,1.682865448E2,3.200483309E1,3.200483309E1
1.737862397E3,5.181525067E1,4.693822061E0,1.980425509E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.738862410E3,5.181525396E1,4.693815093E0,2.437097408E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.739862421E3,5.181524988E1,4.693814565E0,2.801732790E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.740862431E3,5.181523789E1,4.693836834E0,3.089633140E0,5.812567472E-1,1.603211235E2,4.800724964E1,4.800724964E1
1.741862443E3,5.181523291E1,4.693839615E0,2.063569179E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.742862455E3,5.181521780E1,4.693824410E0,2.500942839E0,9.041737318E-1,2.032622496E2,4.800724964E1,4.800724964E1
1.743862466E3,5.181521146E1,4.693826416E0,1.973962463E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.744862477E3,5.181520193E1,4.693820835E0,2.433081763E0,6.385657191E-1,2.172157114E2,4.800724964E1,4.800724964E1
1.745862489E3,5.181520091E1,4.693829179E0,1.942882838E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.746862500E3,5.181519546E1,4.693842077E0,2.400775470E0,8.134536147E-1,2.003631895E2,3.200483309E1,3.200483309E1
1.747862511E3,5.181519115E1,4.693862765E0,1.929747347E0,8.134536147E-1,2.000261743E2,3.200483309E1,3.200483309E1
1.748862523E3,5.181518369E1,4.693859165E0,1.876052738E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.749862534E3,5.181515330E1,4.693857381E0,2.330731177E0,2.189949989E0,1.997716541E2,4.800724964E1,4.800724964E1
1.750862546E3,5.181513459E1,4.693847313E0,1.858232572E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.751862557E3,5.181512755E1,4.693847386E0,2.306100976E0,2.189949989E0,2.094544855E2,4.800724964E1,4.800724964E1
1.752862568E3,5.181511626E1,4.693842002E0,1.816352667E0,1.487149119E0,2.061413519E2,3.200483309E1,3.200483309E1
1.753862580E3,5.181512711E1,4.693826390E0,1.750101835E0,1.246844649E0,2.066055453E2,3.200483309E1,3.200483309E1
1.754862592E3,5.181512432E1,4.693830867E0,1.760093573E0,1.246844649E0,2.055531770E2,3.200483309E1,3.200483309E1
1.755862603E3,5.181511271E1,4.693836957E0,1.756821811E0,2.233467102E-1,2.065612583E2,3.200483309E1,3.200483309E1
1.756862614E3,5.181509804E1,4.693859540E0,1.738724250E0,1.718261391E-1,2.062696092E2,3.200483309E1,3.200483309E1
1.757862625E3,5.181509701E1,4.693871272E0,1.714468052E0,3.038019836E-1,2.061388794E2,3.200483309E1,3.200483309E1
1.758862637E3,5.181508205E1,4.693894941E0,1.710463147E0,3.648810089E-1,2.062647598E2,3.200483309E1,3.200483309E1
1.759862648E3,5.181507248E1,4.693909732E0,1.704799519E0,3.648810089E-1,1.984940536E2,3.200483309E1,3.200483309E1
1.760862659E3,5.181505955E1,4.693915312E0,1.733810412E0,3.648810089E-1,1.930463084E2,3.200483309E1,3.200483309E1
1.761862671E3,5.181505617E1,4.693916553E0,1.735365676E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.762862682E3,5.181505363E1,4.693915607E0,2.146493708E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.763862694E3,5.181505109E1,4.693914660E0,2.478977902E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.764862705E3,5.181504855E1,4.693913714E0,2.747830671E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.765862717E3,5.181504601E1,4.693912767E0,2.965205217E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.766862728E3,5.181504347E1,4.693911821E0,3.140938718E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.782704003E3,5.181504347E1,4.693911821E0,3.140938759E0,-1.000000000E0,-1.000000000E0,4.523186673E2,4.523186673E2
1.783133664E3,5.181504347E1,4.693911821E0,3.140938759E0,-1.000000000E0,-1.000000000E0,4.525156359E2,4.525156359E2
