"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.955935515E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.956935544E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.957935574E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.958935603E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.959935632E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.960935662E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.961935692E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.962935722E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.963935751E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.964935781E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.965935811E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.966935840E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.967935870E3,5.181558756E1,4.693948729E0,2.584175110E0,1.240560412E-1,2.837913547E2,1.600241655E1,1.600241655E1
1.968935899E3,5.181558527E1,4.693958393E0,2.584175110E0,2.005622163E-2,2.864023721E2,1.600241655E1,1.600241655E1
1.969935930E3,5.181558143E1,4.693965520E0,2.584175110E0,3.397577209E-3,2.904149990E2,1.600241655E1,1.600241655E1
1.970935959E3,5.181558038E1,4.693957679E0,2.584175110E0,3.192226216E-2,2.928767084E2,1.600241655E1,1.600241655E1
1.971935988E3,5.181557956E1,4.693956971E0,2.584175110E0,2.582659386E-2,2.933368173E2,1.600241655E1,1.600241655E1
1.972936018E3,5.181557876E1,4.693956381E0,2.584175110E0,5.033886060E-2,2.930869143E2,1.600241655E1,1.600241655E1
1.973936047E3,5.181557701E1,4.693956296E0,2.584175110E0,1.595590115E-1,2.926643988E2,1.600241655E1,1.600241655E1
1.974936077E3,5.181557629E1,4.693958842E0,2.584175110E0,8.139199764E-2,2.882651560E2,1.600241655E1,1.600241655E1
1.975936107E3,5.181557549E1,4.693955049E0,2.584175110E0,4.902220145E-2,2.840039375E2,1.600241655E1,1.600241655E1
1.976936137E3,5.181557302E1,4.693955337E0,2.584175110E0,1.556332558E-1,2.747087331E2,1.600241655E1,1.600241655E1
1.977936165E3,5.181557209E1,4.693948099E0,2.584175110E0,1.556332558E-1,2.629072590E2,1.600241655E1,1.600241655E1
1.978936195E3,5.181556692E1,4.693935522E0,2.584175110E0,3.866163790E-1,2.299298490E2,1.600241655E1,1.600241655E1
1.979936225E3,5.181556376E1,4.693917897E0,2.584175110E0,3.866163790E-1,2.272405166E2,1.600241655E1,1.600241655E1
1.980936255E3,5.181556009E1,4.693909324E0,2.584175110E0,3.866163790E-1,2.290237014E2,1.600241655E1,1.600241655E1
1.981936285E3,5.181556161E1,4.693906920E0,2.584175110E0,3.581764698E-1,2.599155269E2,1.600241655E1,1.600241655E1
1.982936315E3,5.181556215E1,4.693898360E0,2.584175110E0,4.409049153E-1,2.844128200E2,1.600241655E1,1.600241655E1
1.983936344E3,5.181556618E1,4.693894300E0,2.584175110E0,4.551319480E-1,2.877689564E2,1.600241655E1,1.600241655E1
1.984936373E3,5.181556959E1,4.693896176E0,2.584175110E0,4.409049153E-1,2.867397835E2,1.600241655E1,1.600241655E1
1.985936403E3,5.181557391E1,4.693891732E0,2.584175110E0,2.450271845E-1,2.886008734E2,1.600241655E1,1.600241655E1
1.986936433E3,5.181558004E1,4.693887953E0,2.584175110E0,4.696161151E-1,3.097768094E2,1.600241655E1,1.600241655E1
1.987936463E3,5.181558473E1,4.693881965E0,2.584175110E0,7.343709469E-1,3.216548362E2,1.600241655E1,1.600241655E1
1.988936491E3,5.181559372E1,4.693875350E0,2.584175110E0,7.258642912E-1,3.241694660E2,1.600241655E1,1.600241655E1
1.989936521E3,5.181559624E1,4.693876858E0,2.584175110E0,7.258642912E-1,3.257681401E2,1.600241655E1,1.600241655E1
1.990936551E3,5.181559567E1,4.693882269E0,2.584175110E0,2.078793049E-1,3.273299311E2,1.600241655E1,1.600241655E1
1.991936580E3,5.181559677E1,4.693882220E0,2.584175110E0,8.453388698E-3,3.284599176E2,1.600241655E1,1.600241655E1
1.992936611E3,5.181559590E1,4.693883885E0,2.584175110E0,1.301909238E-2,3.287397368E2,1.600241655E1,1.600241655E1
1.993936640E3,5.181559414E1,4.693885714E0,2.584175110E0,9.965565056E-3,3.285730529E2,1.600241655E1,1.600241655E1
1.994936668E3,5.181559311E1,4.693886894E0,2.584175110E0,1.674789935E-3,3.284086912E2,1.600241655E1,1.600241655E1
1.995936698E3,5.181559289E1,4.693887231E0,2.584175110E0,1.259038690E-3,3.275667475E2,1.600241655E1,1.600241655E1
1.996936729E3,5.181559656E1,4.693891976E0,2.584175110E0,5.148490425E-3,3.252146216E2,1.600241655E1,1.600241655E1
1.997936758E3,5.181560184E1,4.693892519E0,2.584175110E0,8.408903331E-2,3.253514439E2,1.600241655E1,1.600241655E1
1.998936787E3,5.181559983E1,4.693894289E0,2.584175110E0,1.282614172E-1,3.269680131E2,1.600241655E1,1.600241655E1
1.999936818E3,5.181560070E1,4.693892920E0,2.584175110E0,6.060575251E-4,3.278478780E2,8.001208274E0,8.001208274E0
2.000936848E3,5.181560094E1,4.693886548E0,2.584175110E0,1.388768386E-2,3.276165259E2,8.001208274E0,8.001208274E0
2.001936877E3,5.181560199E1,4.693883950E0,2.584175110E0,1.675420627E-2,3.265500055E2,8.001208274E0,8.001208274E0
2.002936907E3,5.181559997E1,4.693879551E0,2.584175110E0,6.434341520E-2,3.275793970E2,8.001208274E0,8.001208274E0
2.003936937E3,5.181560042E1,4.693878951E0,2.584175110E0,1.803558669E-3,3.299734602E2,8.001208274E0,8.001208274E0
2.004936966E3,5.181559852E1,4.693878285E0,2.584175110E0,9.783215076E-2,3.293800534E2,8.001208274E0,8.001208274E0
2.005936996E3,5.181559752E1,4.693876944E0,2.584175110E0,9.573914111E-2,3.267358686E2,8.001208274E0,8.001208274E0
2.006937025E3,5.181559765E1,4.693884961E0,2.584175110E0,7.415467501E-2,3.325247818E2,8.001208274E0,8.001208274E0
2.007937054E3,5.181559855E1,4.693885342E0,2.584175110E0,4.015769809E-3,3.406865846E2,8.001208274E0,8.001208274E0
2.008937085E3,5.181559902E1,4.693887020E0,2.584175110E0,1.372916624E-2,3.381649061E2,8.001208274E0,8.001208274E0
2.009937113E3,5.181560297E1,4.693898942E0,2.584175110E0,1.372916624E-2,3.364022255E2,8.001208274E0,8.001208274E0
2.010937143E3,5.181560747E1,4.693916075E0,2.584175110E0,1.875765473E-1,3.364618121E2,8.001208274E0,8.001208274E0
2.011937173E3,5.181561045E1,4.693929374E0,2.584175110E0,3.020936549E-1,3.378982282E2,8.001208274E0,8.001208274E0
2.012937202E3,5.181561237E1,4.693937515E0,2.584175110E0,2.496947944E-1,3.419252804E2,8.001208274E0,8.001208274E0
2.013937232E3,5.181561333E1,4.693942864E0,2.584175110E0,1.812967360E-1,3.468894619E2,8.001208274E0,8.001208274E0
2.014937262E3,5.181561760E1,4.693947744E0,2.584175110E0,3.889489472E-1,3.471821765E2,8.001208274E0,8.001208274E0
2.015937291E3,5.181561797E1,4.693937985E0,2.584175110E0,3.889489472E-1,3.067795858E2,8.001208274E0,8.001208274E0
2.016937322E3,5.181561819E1,4.693935194E0,2.584175110E0,3.703791797E-1,2.972670721E2,8.001208274E0,8.001208274E0
2.017937352E3,5.181561768E1,4.693937012E0,2.584175110E0,8.219954371E-2,2.977830246E2,8.001208274E0,8.001208274E0
2.018937380E3,5.181561717E1,4.693936923E0,2.584175110E0,2.241920084E-1,2.926091016E2,8.001208274E0,8.001208274E0
2.019937411E3,5.181561691E1,4.693937532E0,2.584175110E0,1.351161599E-1,2.857145174E2,1.600241655E1,1.600241655E1
2.020937440E3,5.181561670E1,4.693938384E0,2.584175110E0,3.399101272E-2,2.769095293E2,1.600241655E1,1.600241655E1
2.021937469E3,5.181561733E1,4.693938740E0,2.584175110E0,5.258041993E-2,2.754702445E2,1.600241655E1,1.600241655E1
2.022937498E3,5.181562057E1,4.693942041E0,2.584175110E0,7.459176332E-2,2.778475875E2,1.600241655E1,1.600241655E1
2.023937528E3,5.181561822E1,4.693947660E0,2.584175110E0,1.546678878E-2,2.817042402E2,1.600241655E1,1.600241655E1
2.024937559E3,5.181561632E1,4.693942390E0,2.584175110E0,1.127750520E-2,2.834649537E2,1.600241655E1,1.600241655E1
2.025937588E3,5.181561807E1,4.693934335E0,2.584175110E0,8.327488787E-3,2.821175213E2,1.600241655E1,1.600241655E1
2.026937617E3,5.181561821E1,4.693933756E0,2.584175110E0,6.865093019E-3,2.885437730E2,1.600241655E1,1.600241655E1
